age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
18,services,single,tertiary,no,457,yes,no,cellular,12,jun,388,2,-1,0,unknown,yes
51,management,single,unknown,no,346,no,yes,unknown,26,jun,610,1,-1,0,unknown,no
34,management,married,secondary,no,-157,yes,no,cellular,28,aug,599,2,-1,0,unknown,no
36,technician,single,secondary,no,-1050,yes,no,unknown,14,may,464,6,-1,0,unknown,no
59,unknown,single,unknown,yes,-2868,no,yes,cellular,25,may,199,1,-1,1,other,no
43,retired,married,tertiary,no,310,no,yes,unknown,3,feb,63,1,-1,2,unknown,no
45,blue-collar,married,tertiary,no,3809,yes,no,cellular,19,jun,35,2,-1,0,unknown,no
40,unknown,single,tertiary,no,3512,yes,no,cellular,3,aug,448,8,-1,2,unknown,no
49,services,single,tertiary,no,2500,no,no,cellular,8,jan,537,1,-1,0,other,no
58,services,married,secondary,no,199,no,no,cellular,2,feb,595,1,-1,0,unknown,yes
18,self-employed,single,secondary,no,1683,no,no,unknown,18,sep,161,1,126,0,unknown,yes
52,technician,married,tertiary,no,1709,no,no,cellular,7,aug,507,3,-1,1,unknown,no
58,technician,married,tertiary,no,1923,yes,no,unknown,22,jul,77,1,-1,0,unknown,no
46,technician,married,secondary,no,4991,yes,no,cellular,10,jan,102,3,-1,0,unknown,no
33,unknown,married,tertiary,yes,3408,yes,yes,cellular,15,feb,11,6,-1,0,unknown,no
28,management,married,primary,no,688,yes,yes,cellular,10,mar,74,2,-1,0,unknown,no
66,blue-collar,divorced,tertiary,no,-1871,yes,no,cellular,31,feb,277,2,-1,0,unknown,no
31,management,single,secondary,no,1238,yes,no,cellular,22,dec,6,1,-1,0,unknown,no
57,technician,married,secondary,no,568,no,no,cellular,23,jan,101,1,-1,0,unknown,no
45,retired,married,primary,no,3218,no,no,cellular,20,feb,295,2,280,1,unknown,no
63,technician,divorced,secondary,no,-2156,yes,no,cellular,16,jul,188,2,-1,1,unknown,no
37,blue-collar,single,primary,no,180,yes,no,cellular,7,oct,337,1,-1,0,other,no
23,technician,single,secondary,no,949,no,no,cellular,14,jul,409,1,-1,0,unknown,no
41,blue-collar,married,primary,no,10612,yes,yes,cellular,17,feb,55,1,559,1,other,no
24,technician,single,tertiary,no,2169,yes,no,unknown,16,oct,126,2,-1,0,unknown,no
70,management,married,tertiary,no,-900,no,no,unknown,24,jun,201,1,-1,0,unknown,no
47,unknown,married,tertiary,no,3041,no,yes,cellular,5,jan,142,2,-1,0,unknown,no
49,services,single,secondary,no,441,no,yes,telephone,14,sep,699,1,-1,0,other,no
49,technician,married,tertiary,no,3006,yes,yes,unknown,31,nov,1147,2,-1,0,unknown,no
33,admin.,married,tertiary,no,773,yes,no,unknown,7,jan,1,1,-1,0,failure,no
39,services,married,tertiary,no,145,yes,no,cellular,10,nov,28,1,358,2,failure,no
42,management,married,primary,yes,75,no,no,unknown,25,jan,12,4,-1,0,unknown,no
62,blue-collar,married,secondary,no,450,no,yes,cellular,20,jun,234,2,-1,0,unknown,no
28,technician,divorced,secondary,no,4162,no,no,cellular,6,oct,245,1,-1,0,unknown,no
32,blue-collar,single,tertiary,no,4167,yes,no,cellular,11,jun,74,4,-1,1,unknown,no
37,blue-collar,single,secondary,no,270,yes,no,cellular,1,jun,41,5,-1,3,unknown,no
33,entrepreneur,married,secondary,no,291,yes,no,unknown,27,mar,443,4,847,1,unknown,no
24,services,married,secondary,no,319,yes,no,cellular,19,apr,618,2,-1,0,unknown,no
18,blue-collar,married,secondary,no,4154,yes,no,cellular,30,mar,14,1,710,0,unknown,no
20,retired,married,unknown,no,542,yes,no,cellular,5,oct,52,1,-1,0,unknown,no
53,management,single,secondary,no,1622,yes,no,telephone,31,aug,188,2,-1,1,unknown,no
40,management,married,secondary,no,-413,no,yes,unknown,28,aug,121,2,-1,0,unknown,no
50,blue-collar,single,secondary,no,1075,yes,no,unknown,13,sep,350,4,-1,1,unknown,no
34,blue-collar,married,primary,yes,2800,yes,no,unknown,24,dec,99,1,-1,1,failure,no
39,blue-collar,married,secondary,no,2344,yes,no,cellular,1,mar,459,3,-1,1,unknown,no
58,blue-collar,married,tertiary,no,470,no,no,cellular,12,oct,40,1,234,0,other,no
58,admin.,married,secondary,no,-2457,yes,no,cellular,4,nov,897,2,-1,0,unknown,no
51,management,divorced,secondary,no,594,yes,no,cellular,7,jun,121,3,-1,1,unknown,no
43,blue-collar,married,tertiary,no,138,yes,yes,cellular,25,jul,27,1,-1,0,unknown,no
46,unknown,single,tertiary,yes,733,no,no,unknown,29,dec,176,2,-1,1,unknown,no
45,self-employed,single,tertiary,no,2719,no,no,cellular,29,jul,21,3,-1,0,unknown,no
39,management,married,tertiary,no,-84,yes,no,unknown,7,may,233,5,-1,0,failure,no
36,blue-collar,married,secondary,no,1319,no,no,cellular,15,dec,404,2,-1,1,unknown,no
53,management,divorced,secondary,no,789,no,yes,cellular,24,jul,125,4,-1,0,unknown,no
26,entrepreneur,married,secondary,no,1490,no,no,cellular,8,oct,74,2,621,0,failure,no
57,technician,married,tertiary,no,2885,no,yes,cellular,1,nov,119,2,-1,0,unknown,no
37,blue-collar,divorced,primary,no,3026,yes,no,cellular,13,jun,11,2,-1,0,unknown,no
26,blue-collar,married,tertiary,no,2346,yes,yes,cellular,26,dec,88,3,820,0,failure,no
34,services,married,tertiary,no,310,yes,no,cellular,25,sep,872,3,84,2,success,yes
31,unemployed,divorced,secondary,no,163,no,no,cellular,29,dec,63,1,-1,1,unknown,yes
34,services,married,tertiary,no,1116,yes,no,cellular,29,nov,381,2,-1,0,unknown,yes
34,admin.,single,secondary,no,-95,no,no,cellular,8,dec,18,2,-1,1,failure,no
34,technician,married,tertiary,no,4506,yes,no,telephone,1,aug,298,2,-1,1,unknown,no
37,technician,married,secondary,no,614,yes,no,cellular,11,may,125,2,-1,0,unknown,no
40,blue-collar,married,tertiary,no,1777,yes,yes,cellular,7,feb,94,3,-1,1,unknown,no
49,admin.,married,tertiary,no,2414,yes,no,unknown,16,nov,81,4,-1,0,unknown,no
38,student,married,secondary,no,953,no,no,unknown,1,jan,38,3,44,0,success,no
44,blue-collar,divorced,tertiary,no,-3965,yes,no,cellular,6,aug,17,1,-1,0,failure,no
41,management,divorced,secondary,no,1948,yes,no,unknown,29,sep,50,3,-1,0,unknown,no
46,admin.,married,tertiary,no,786,no,yes,unknown,12,aug,25,1,-1,0,unknown,no
41,retired,married,unknown,no,2883,yes,yes,unknown,21,jul,295,1,-1,0,unknown,no
33,admin.,married,secondary,no,-2215,no,no,unknown,6,oct,649,3,-1,0,unknown,no
30,retired,married,secondary,no,-1581,yes,yes,cellular,10,jul,123,2,-1,0,unknown,yes
43,technician,married,tertiary,no,-2973,no,yes,cellular,28,mar,349,3,-1,0,unknown,no
55,self-employed,divorced,secondary,no,1997,no,no,cellular,30,feb,339,8,-1,0,unknown,no
38,technician,married,secondary,no,531,no,no,cellular,27,aug,250,2,-1,0,failure,no
33,retired,married,secondary,no,195,no,yes,unknown,9,jan,260,1,-1,0,unknown,no
38,services,married,tertiary,no,1650,no,no,cellular,4,dec,111,6,-1,0,failure,no
34,entrepreneur,married,secondary,no,-1344,no,no,cellular,12,aug,685,2,-1,1,unknown,no
33,blue-collar,single,tertiary,no,2779,yes,no,unknown,9,feb,53,3,-1,0,unknown,no
25,blue-collar,married,tertiary,no,-1836,yes,no,unknown,8,sep,3,3,-1,0,unknown,no
38,admin.,married,secondary,no,2822,no,no,unknown,9,aug,14,1,-1,0,unknown,no
43,blue-collar,single,secondary,no,301,no,yes,cellular,21,dec,725,3,-1,1,unknown,no
29,management,married,secondary,no,123,yes,no,unknown,27,nov,114,1,-1,0,unknown,no
31,entrepreneur,married,secondary,no,-605,no,no,cellular,18,jul,0,1,-1,1,unknown,no
30,management,single,secondary,no,2236,no,no,cellular,11,apr,229,4,-1,0,unknown,no
25,management,married,tertiary,no,229,yes,no,unknown,18,feb,249,6,-1,0,unknown,no
30,technician,married,secondary,no,3398,no,no,cellular,26,nov,76,1,-1,0,unknown,no
38,management,married,secondary,no,3127,yes,no,unknown,13,may,158,3,-1,1,unknown,no
26,services,single,secondary,no,3757,yes,no,cellular,20,dec,188,2,-1,1,unknown,yes
39,technician,divorced,secondary,no,3734,no,no,cellular,30,mar,187,2,657,2,failure,no
33,management,divorced,tertiary,no,755,no,no,cellular,19,dec,623,5,-1,1,failure,no
30,retired,married,secondary,no,-689,yes,no,unknown,31,sep,40,3,-1,0,unknown,no
45,services,divorced,tertiary,no,241,no,no,cellular,16,apr,219,9,220,0,unknown,no
33,management,married,secondary,no,5754,yes,no,cellular,19,dec,112,3,304,0,failure,no
35,blue-collar,married,unknown,no,-1247,yes,no,cellular,31,jan,337,2,308,0,unknown,no
55,blue-collar,married,secondary,no,115,yes,no,cellular,1,nov,358,2,4,0,unknown,no
30,admin.,divorced,secondary,no,1391,yes,no,unknown,8,jun,256,4,687,0,unknown,no
58,services,married,secondary,no,-966,yes,no,cellular,18,oct,340,1,-1,3,unknown,no
37,blue-collar,married,tertiary,no,674,yes,no,cellular,1,mar,29,4,-1,0,unknown,no
28,technician,married,secondary,no,-489,no,no,cellular,3,sep,1096,1,-1,0,unknown,no
34,services,married,tertiary,no,6111,yes,no,cellular,8,aug,50,1,-1,0,unknown,no
41,technician,married,secondary,no,1742,no,no,unknown,21,dec,72,3,-1,1,success,no
54,technician,married,secondary,no,-1304,yes,no,telephone,12,sep,79,1,-1,1,unknown,no
49,management,married,secondary,no,-648,no,no,cellular,19,oct,517,5,321,1,unknown,no
41,blue-collar,married,secondary,no,471,yes,no,cellular,19,dec,63,4,504,0,unknown,no
54,unknown,married,primary,no,504,no,yes,unknown,25,nov,68,4,-1,1,other,no
20,unknown,divorced,secondary,no,2946,yes,no,cellular,8,jan,515,2,-1,0,success,no
43,blue-collar,divorced,secondary,no,1501,yes,no,unknown,15,mar,90,2,224,0,unknown,no
44,technician,divorced,secondary,no,1322,yes,no,cellular,30,dec,16,1,-1,1,unknown,no
44,admin.,married,secondary,no,743,yes,no,cellular,4,aug,34,1,184,0,failure,yes
23,admin.,married,secondary,no,1501,yes,no,cellular,9,dec,119,1,222,0,success,no
29,services,married,secondary,no,1041,no,no,cellular,12,dec,523,2,-1,1,unknown,no
39,blue-collar,married,secondary,no,2191,yes,no,cellular,6,jun,284,7,-1,2,success,yes
53,technician,married,primary,no,650,yes,no,unknown,27,dec,145,3,-1,2,failure,no
62,management,married,secondary,no,143,no,yes,unknown,25,jul,111,2,-1,0,unknown,no
33,technician,married,secondary,no,1584,yes,no,cellular,17,nov,142,3,-1,0,unknown,no
26,admin.,married,secondary,no,3536,no,no,cellular,3,oct,1145,3,-1,0,unknown,yes
49,technician,divorced,tertiary,no,17,no,no,cellular,17,oct,108,1,-1,0,unknown,no
69,blue-collar,married,tertiary,no,5624,yes,yes,unknown,8,feb,411,1,-1,0,failure,no
53,retired,single,secondary,no,800,no,yes,cellular,7,may,62,4,-1,0,unknown,no
32,self-employed,married,secondary,no,387,no,no,cellular,23,mar,373,5,-1,2,unknown,no
72,admin.,single,primary,no,426,no,no,unknown,24,jan,286,3,-1,0,unknown,no
48,unknown,married,tertiary,no,1806,no,no,cellular,3,nov,5,1,-1,0,failure,no
32,blue-collar,married,secondary,no,3706,yes,no,cellular,19,feb,223,8,-1,0,unknown,no
62,student,divorced,unknown,no,435,no,no,unknown,20,aug,35,1,-1,0,failure,no
31,services,divorced,secondary,no,575,yes,no,cellular,7,sep,390,2,-1,1,unknown,no
34,admin.,married,secondary,no,960,yes,no,unknown,11,sep,29,1,-1,0,unknown,no
48,technician,married,secondary,no,703,no,no,telephone,14,oct,336,1,-1,1,unknown,no
40,blue-collar,married,tertiary,no,3170,yes,no,unknown,30,nov,139,13,-1,0,unknown,no
41,blue-collar,married,secondary,no,719,yes,no,cellular,13,mar,49,1,-1,0,unknown,no
41,admin.,divorced,primary,no,271,yes,no,unknown,5,jul,167,1,-1,0,unknown,no
53,blue-collar,single,secondary,no,196,no,no,cellular,2,jun,470,1,-1,1,unknown,no
18,services,divorced,secondary,yes,1803,no,yes,unknown,4,jun,152,1,-1,0,unknown,yes
44,blue-collar,married,primary,yes,1686,yes,no,cellular,3,may,26,9,-1,0,unknown,no
37,management,married,secondary,no,105,no,no,cellular,11,apr,296,1,-1,0,unknown,no
32,technician,married,tertiary,no,3716,yes,no,cellular,4,jul,247,5,-1,0,unknown,no
32,unknown,divorced,tertiary,no,-128,yes,yes,cellular,23,feb,4,2,-1,0,unknown,no
18,services,single,primary,no,929,yes,no,cellular,18,sep,70,1,-1,0,unknown,yes
32,blue-collar,married,secondary,no,647,no,yes,unknown,16,aug,981,7,-1,0,unknown,yes
55,management,married,primary,no,-1758,yes,no,cellular,29,mar,108,9,-1,0,unknown,no
50,retired,married,secondary,no,122,no,no,cellular,19,jun,98,3,-1,2,failure,no
38,technician,divorced,secondary,no,4506,yes,yes,cellular,8,jul,156,3,190,1,success,no
25,retired,married,primary,no,682,yes,no,unknown,2,jun,94,2,-1,0,unknown,no
50,management,married,secondary,no,590,no,no,cellular,16,feb,11,5,18,1,unknown,no
55,blue-collar,divorced,secondary,no,180,no,yes,cellular,3,dec,365,1,-1,1,unknown,no
52,management,single,tertiary,no,603,no,no,cellular,24,mar,148,2,330,2,unknown,yes
30,blue-collar,single,primary,no,2241,no,no,unknown,13,nov,349,8,-1,0,unknown,no
31,retired,divorced,primary,no,848,yes,yes,cellular,3,dec,240,2,-1,0,unknown,no
59,technician,married,secondary,no,467,no,no,unknown,18,oct,683,4,-1,3,failure,no
27,unknown,married,primary,no,607,yes,no,unknown,19,oct,551,2,-1,0,unknown,no
46,technician,married,secondary,no,-758,no,no,cellular,22,jul,256,1,-1,0,unknown,no
21,technician,divorced,secondary,no,-198,yes,yes,cellular,5,may,255,1,552,0,unknown,no
37,entrepreneur,married,secondary,no,-5856,no,no,cellular,30,apr,510,1,757,1,unknown,no
47,services,married,secondary,no,2802,yes,no,cellular,24,jan,59,1,386,0,unknown,no
40,management,single,secondary,no,162,no,no,cellular,24,jul,42,7,320,0,failure,no
46,admin.,married,tertiary,no,628,no,no,unknown,24,aug,205,1,-1,0,unknown,yes
27,technician,single,secondary,no,2246,no,no,cellular,18,sep,67,2,-1,0,unknown,no
31,admin.,single,tertiary,no,-7746,yes,no,unknown,8,aug,169,4,79,1,failure,no
46,admin.,single,primary,no,705,yes,no,cellular,21,mar,298,5,47,1,other,no
48,admin.,married,secondary,no,198,no,no,cellular,8,aug,57,2,-1,0,unknown,no
43,admin.,married,primary,no,1041,yes,no,cellular,28,jan,14,1,-1,4,unknown,no
51,admin.,single,secondary,no,-981,yes,no,unknown,14,sep,16,1,-1,0,unknown,no
22,services,single,tertiary,no,1692,yes,no,cellular,6,aug,156,1,-1,0,failure,no
35,technician,married,tertiary,no,239,yes,no,unknown,22,dec,69,3,-1,0,unknown,no
61,technician,married,tertiary,no,1236,yes,no,cellular,16,aug,58,5,-1,1,unknown,no
55,services,divorced,secondary,no,-541,no,yes,cellular,27,jul,6,3,364,0,success,no
47,technician,divorced,tertiary,no,1370,yes,no,cellular,9,dec,642,2,-1,0,failure,yes
39,management,married,tertiary,no,195,yes,no,unknown,7,may,371,7,-1,1,unknown,yes
52,unemployed,married,unknown,no,-281,no,no,cellular,22,oct,402,1,-1,0,unknown,no
45,management,married,secondary,no,-338,yes,no,telephone,14,nov,81,2,-1,4,unknown,no
24,admin.,married,tertiary,no,7713,no,no,cellular,14,may,1273,6,695,1,other,yes
51,services,married,primary,no,1653,yes,no,unknown,15,jul,422,3,-1,0,unknown,no
31,technician,married,primary,no,262,yes,no,cellular,7,may,191,2,-1,2,unknown,no
49,blue-collar,single,tertiary,no,837,no,yes,cellular,16,oct,6,3,-1,0,unknown,no
23,blue-collar,divorced,tertiary,no,5995,yes,no,cellular,6,mar,638,7,-1,0,unknown,no
58,services,divorced,unknown,no,878,yes,no,cellular,3,nov,857,4,278,1,unknown,no
37,retired,divorced,tertiary,no,450,no,yes,cellular,23,dec,79,1,-1,0,unknown,yes
28,technician,married,secondary,no,1028,yes,no,cellular,30,nov,577,1,-1,3,unknown,no
33,management,married,tertiary,no,998,no,no,cellular,27,oct,1022,3,856,0,unknown,no
37,services,single,tertiary,no,339,yes,no,unknown,29,dec,247,4,-1,0,unknown,no
40,blue-collar,divorced,primary,no,5173,yes,no,cellular,15,dec,319,6,-1,2,failure,yes
55,unknown,single,tertiary,no,1942,no,no,cellular,24,jul,347,2,-1,0,unknown,no
41,entrepreneur,single,secondary,no,100,yes,no,unknown,13,nov,26,2,-1,2,unknown,no
18,retired,married,secondary,no,195,no,no,cellular,20,feb,719,2,698,0,unknown,no
27,self-employed,married,secondary,no,174,yes,no,cellular,8,dec,92,5,266,0,unknown,no
71,blue-collar,married,primary,no,-290,no,no,cellular,22,dec,566,2,-1,0,unknown,no
42,blue-collar,single,secondary,no,-2214,yes,yes,unknown,26,feb,274,1,-1,2,unknown,no
51,management,married,secondary,no,993,yes,no,unknown,19,apr,399,4,-1,0,unknown,no
37,blue-collar,divorced,primary,no,-3250,no,no,unknown,7,apr,14,2,-1,0,unknown,no
29,blue-collar,married,tertiary,no,184,no,yes,cellular,13,jan,93,2,-1,0,unknown,no
35,technician,married,unknown,no,1771,yes,no,cellular,3,may,297,1,-1,0,unknown,no
42,blue-collar,married,primary,no,981,yes,no,cellular,23,jul,181,5,-1,0,failure,no
35,management,divorced,tertiary,no,656,yes,no,unknown,28,jun,245,1,-1,0,unknown,no
62,retired,married,tertiary,no,-89,no,no,unknown,16,feb,459,3,-1,0,unknown,no
34,technician,single,secondary,no,70,no,no,cellular,10,mar,198,3,-1,0,unknown,no
29,blue-collar,single,tertiary,no,606,no,yes,cellular,13,may,865,9,-1,0,unknown,no
49,services,single,unknown,no,4,no,no,cellular,23,aug,181,3,-1,0,unknown,no
51,entrepreneur,married,tertiary,no,-2662,yes,no,cellular,9,dec,75,3,-1,1,unknown,no
41,technician,married,tertiary,no,-1683,no,no,cellular,14,dec,30,2,-1,0,unknown,no
34,services,married,secondary,no,5860,no,no,unknown,15,jul,91,2,-1,0,unknown,no
20,blue-collar,married,tertiary,no,1541,no,no,cellular,21,sep,72,1,-1,0,unknown,no
54,blue-collar,single,tertiary,no,3543,yes,no,cellular,7,mar,396,1,-1,0,unknown,no
50,admin.,married,secondary,no,-360,yes,no,unknown,26,sep,975,1,815,0,unknown,no
36,technician,married,primary,no,-2543,yes,no,cellular,23,jun,387,3,-1,0,unknown,no
41,management,married,secondary,no,-167,yes,no,cellular,18,dec,79,2,-1,0,unknown,no
38,admin.,single,secondary,no,1825,no,no,cellular,8,may,437,1,-1,0,unknown,no
58,admin.,divorced,secondary,no,2003,yes,no,cellular,11,sep,30,5,-1,0,unknown,no
29,unknown,divorced,secondary,no,345,yes,no,unknown,28,feb,243,3,-1,1,unknown,no
34,technician,married,secondary,no,1745,yes,no,unknown,14,apr,262,4,-1,0,failure,no
33,blue-collar,married,secondary,no,1282,no,no,cellular,6,may,9,5,-1,0,unknown,no
44,management,married,secondary,no,4616,yes,no,cellular,14,jan,603,3,-1,0,unknown,yes
41,retired,divorced,tertiary,no,1054,no,no,cellular,20,dec,135,2,-1,0,unknown,no
43,management,married,tertiary,no,1326,yes,no,cellular,27,jun,563,3,-1,0,unknown,no
31,blue-collar,divorced,secondary,no,234,yes,no,cellular,12,nov,343,6,-1,1,unknown,no
57,management,married,secondary,no,195,yes,no,cellular,30,dec,2,3,-1,1,unknown,no
36,blue-collar,married,tertiary,no,599,no,no,cellular,23,may,504,5,-1,0,unknown,no
54,admin.,married,primary,no,813,no,no,cellular,31,mar,307,8,393,1,other,no
75,blue-collar,married,secondary,no,85,yes,no,telephone,24,dec,542,1,-1,0,unknown,no
31,admin.,married,secondary,no,2095,yes,no,cellular,7,sep,108,3,-1,0,unknown,no
44,management,married,secondary,no,1834,no,no,cellular,2,nov,70,1,-1,1,unknown,yes
39,services,married,tertiary,no,1618,no,yes,unknown,9,jun,595,2,-1,0,unknown,no
63,blue-collar,single,primary,yes,1216,yes,no,cellular,5,jul,5,5,-1,0,unknown,no
37,retired,single,secondary,no,1436,no,no,cellular,6,jan,989,1,-1,0,unknown,yes
43,blue-collar,single,secondary,no,2718,yes,no,telephone,18,jan,78,3,-1,0,unknown,no
43,admin.,married,unknown,no,1145,yes,no,cellular,12,jan,143,4,249,0,unknown,no
39,blue-collar,divorced,secondary,no,4052,no,no,cellular,12,may,35,4,-1,0,unknown,no
49,self-employed,married,tertiary,no,151,no,no,unknown,30,oct,703,5,-1,0,success,yes
42,admin.,married,primary,no,1025,no,no,cellular,30,feb,334,1,-1,0,unknown,no
46,retired,divorced,secondary,no,782,no,yes,cellular,9,aug,16,1,-1,0,unknown,no
43,blue-collar,married,secondary,no,3488,yes,no,cellular,7,jul,106,4,-1,1,unknown,no
34,technician,divorced,secondary,no,1940,yes,no,unknown,31,mar,166,6,-1,1,unknown,no
38,admin.,divorced,secondary,no,86,yes,no,cellular,27,nov,9,2,-1,0,unknown,no
47,management,single,secondary,yes,2590,yes,no,cellular,30,jul,34,7,-1,3,unknown,no
47,technician,married,secondary,no,6453,no,no,cellular,23,jun,83,3,-1,0,unknown,no
54,technician,married,secondary,no,318,no,no,unknown,16,sep,208,4,-1,0,unknown,no
61,blue-collar,married,secondary,no,1610,yes,no,cellular,20,dec,114,7,3,2,unknown,no
35,blue-collar,married,primary,no,334,yes,no,unknown,26,aug,347,1,753,2,unknown,no
42,retired,married,primary,no,81,yes,no,cellular,9,apr,158,1,-1,1,unknown,no
38,services,divorced,secondary,no,283,no,no,cellular,14,dec,17,6,-1,2,unknown,no
28,technician,married,secondary,no,624,no,no,cellular,31,aug,549,6,-1,0,unknown,no
